Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Sunshine,34 Ernest St,4.0,h,890000.0,S,Sweeney,12/11/2016,12.6,3020.0,4.0,1.0,2.0,668.0,127.0,1930.0,Brimbank,-37.7796,144.845,Western Metropolitan,3755.0
Sunshine,7 Barnett St,3.0,h,675000.0,S,Bells,13/08/2016,12.6,3020.0,3.0,1.0,1.0,500.0,118.81573264507844,1956.6526335496148,Brimbank,-37.7821,144.8456,Western Metropolitan,3755.0
Sunshine,4/162 Cornwall Rd,2.0,h,425000.0,S,Barry,14/05/2016,12.6,3020.0,2.0,1.0,1.0,225.0,80.0,2000.0,Brimbank,-37.7795,144.8432,Western Metropolitan,3755.0
Sunshine,3 Lynch St,3.0,h,715000.0,S,YPA,14/05/2016,12.6,3020.0,3.0,1.0,2.0,558.0,104.0,1925.0,Brimbank,-37.7807,144.8341,Western Metropolitan,3755.0
Sunshine,3 Donald St,3.0,h,816000.0,S,Douglas,15/10/2016,12.6,3020.0,3.0,1.0,1.0,511.0,113.0,1958.0,Brimbank,-37.7906,144.8387,Western Metropolitan,3755.0
Sunshine,59 Hertford Rd,2.0,h,825000.0,S,Bells,15/10/2016,12.6,3020.0,2.0,1.0,3.0,580.0,154.91514026795784,1957.7296821850966,Brimbank,-37.7818,144.8393,Western Metropolitan,3755.0
Sunshine,34 Matthews St,3.0,h,950000.0,SP,Jas,15/10/2016,12.6,3020.0,3.0,1.0,4.0,704.0,101.19059894232697,1953.9542550486183,Brimbank,-37.7933,144.8409,Western Metropolitan,3755.0
Sunshine,1/10 Norma St,2.0,u,425500.0,SP,Barry,15/10/2016,12.6,3020.0,2.0,1.0,0.0,153.0,72.0,1970.0,Brimbank,-37.7912,144.8439,Western Metropolitan,3755.0
Sunshine,20 Servante St,3.0,h,735000.0,PI,hockingstuart,15/10/2016,12.6,3020.0,3.0,1.0,3.0,435.0,166.12918603569494,1949.9920403267256,Brimbank,-37.7877,144.838,Western Metropolitan,3755.0
Sunshine,14 Thomson St,3.0,h,595000.0,S,Douglas,15/10/2016,12.6,3020.0,3.0,1.0,1.0,36.0,155.37508479082058,1957.9619903224827,Brimbank,-37.7851,144.8434,Western Metropolitan,3755.0
Sunshine,13 Union St,3.0,h,735000.0,S,Bells,15/10/2016,12.6,3020.0,3.0,1.0,1.0,490.0,165.91076816655647,1960.7496567047158,Brimbank,-37.7892,144.8432,Western Metropolitan,3755.0
Sunshine,1 Boreham St,3.0,h,610000.0,S,Barry,16/04/2016,12.6,3020.0,3.0,1.0,0.0,705.0,118.0,1965.0,Brimbank,-37.8005,144.822,Western Metropolitan,3755.0
Sunshine,14 Staughton St,3.0,h,600000.0,S,Sweeney,16/04/2016,12.6,3020.0,3.0,1.0,1.0,0.0,126.0,1950.0,Brimbank,-37.7796,144.8455,Western Metropolitan,3755.0
Sunshine,72 Anderson Rd,3.0,h,595999.0,SP,Sweeney,16/07/2016,12.6,3020.0,3.0,1.0,1.0,750.0,131.66362409824328,1964.8887229163142,Brimbank,-37.7892,144.827,Western Metropolitan,3755.0
Sunshine,25 Benjamin St,2.0,h,591000.0,S,Bells,16/07/2016,12.6,3020.0,2.0,1.0,0.0,210.0,135.6018124666344,1953.9461685494337,Brimbank,-37.7938,144.8322,Western Metropolitan,3755.0
Sunshine,146 Cornwall Rd,3.0,h,590000.0,S,Douglas,16/07/2016,12.6,3020.0,3.0,1.0,1.0,438.0,124.34251953192728,1952.924701393104,Brimbank,-37.7804,144.8425,Western Metropolitan,3755.0
Sunshine,8 Couch St,4.0,h,691000.0,S,Stockdale,16/07/2016,12.6,3020.0,4.0,1.0,1.0,521.0,135.66549143375454,1954.0034158531266,Brimbank,-37.7953,144.8332,Western Metropolitan,3755.0
Sunshine,15 Hampshire Rd,3.0,h,701000.0,S,Barry,16/07/2016,12.6,3020.0,3.0,1.0,1.0,550.0,134.86863584888653,1954.3634285800463,Brimbank,-37.7952,144.8302,Western Metropolitan,3755.0
Sunshine,82 Hertford Rd,2.0,h,688000.0,S,Douglas,16/07/2016,12.6,3020.0,2.0,1.0,1.0,611.0,124.33610084393786,1957.4172787722478,Brimbank,-37.7824,144.8414,Western Metropolitan,3755.0
Sunshine,29 Benjamin St,2.0,h,611000.0,S,Bells,17/09/2016,12.6,3020.0,2.0,1.0,2.0,204.0,77.0,1925.0,Brimbank,-37.7938,144.8321,Western Metropolitan,3755.0
Sunshine,127 Duke St,3.0,h,655000.0,S,Bells,17/09/2016,12.6,3020.0,3.0,1.0,1.0,497.0,113.62227161194085,1948.1194166431173,Brimbank,-37.7809,144.8467,Western Metropolitan,3755.0
Sunshine,47 Anderson Rd,2.0,h,551000.0,S,GL,18/03/2017,12.6,3020.0,2.0,1.0,2.0,613.0,131.76788718722167,1960.0840984306085,Brimbank,-37.7918,144.8268,Western Metropolitan,3755.0
Sunshine,75 Cornwall Rd,3.0,h,750000.0,PI,Douglas,18/03/2017,12.6,3020.0,3.0,1.0,1.0,483.0,168.17319740972857,1950.9458328607154,Brimbank,-37.7866,144.841,Western Metropolitan,3755.0
Sunshine,94 Couch St,4.0,h,670000.0,PI,Douglas,18/03/2017,12.6,3020.0,4.0,1.0,1.0,603.0,106.0,1950.0,Brimbank,-37.7945,144.8267,Western Metropolitan,3755.0
Sunshine,20 Kingaroy Rd,4.0,h,888000.0,S,Barry,18/03/2017,12.6,3020.0,4.0,1.0,2.0,562.0,139.25663423135353,1961.3684349001069,Brimbank,-37.7919,144.8394,Western Metropolitan,3755.0
Sunshine,8 High St,3.0,h,607500.0,S,Douglas,18/06/2016,12.6,3020.0,3.0,1.0,2.0,487.0,128.88031455539425,1957.6326231433763,Brimbank,-37.7883,144.8439,Western Metropolitan,3755.0
Sunshine,17 Leonard St,3.0,h,850000.0,S,Douglas,18/06/2016,12.6,3020.0,3.0,1.0,2.0,505.0,126.24803406658336,1970.0,Brimbank,-37.7798,144.8352,Western Metropolitan,3755.0
Sunshine,7 Union St,4.0,h,590000.0,S,Barry,18/06/2016,12.6,3020.0,3.0,1.0,1.0,490.0,131.56688986294859,1964.7686320141129,Brimbank,-37.7893,144.8437,Western Metropolitan,3755.0
Sunshine,7 Whitty St,2.0,h,555000.0,S,Barry,18/06/2016,12.6,3020.0,2.0,1.0,1.0,254.0,125.34091191160277,1962.6825089821834,Brimbank,-37.7881,144.8354,Western Metropolitan,3755.0
Sunshine,13 Cannon St,3.0,h,605000.0,S,Barry,19/11/2016,12.6,3020.0,3.0,1.0,1.0,462.0,104.0,1956.0,Brimbank,-37.7969,144.8276,Western Metropolitan,3755.0
Sunshine,16 Couch St,4.0,h,930000.0,S,Jas,19/11/2016,12.6,3020.0,4.0,2.0,2.0,504.0,174.0,2005.0,Brimbank,-37.7952,144.8325,Western Metropolitan,3755.0
Sunshine,166a Morris St,2.0,u,550000.0,SP,Jas,19/11/2016,12.6,3020.0,2.0,1.0,1.0,0.0,162.093879563588,1976.1636518808673,Brimbank,-37.7922,144.8283,Western Metropolitan,3755.0
Sunshine,8 Station Pl,3.0,h,880000.0,S,Bells,19/11/2016,12.6,3020.0,3.0,1.0,3.0,463.0,107.0,1925.0,Brimbank,-37.7905,144.8359,Western Metropolitan,3755.0
Sunshine,104 Wright St,3.0,h,570000.0,PI,Douglas,19/11/2016,12.6,3020.0,3.0,1.0,2.0,535.0,105.0,1970.0,Brimbank,-37.7956,144.8292,Western Metropolitan,3755.0
Sunshine,18 Barnett St,3.0,h,700000.0,SP,Bells,22/05/2016,12.6,3020.0,3.0,1.0,4.0,505.0,75.0,1960.0,Brimbank,-37.7817,144.8448,Western Metropolitan,3755.0
Sunshine,24 McIntosh St,3.0,h,571000.0,S,Barry,22/05/2016,12.6,3020.0,3.0,1.0,2.0,589.0,197.80664361617184,1960.0,Brimbank,-37.7856,144.8177,Western Metropolitan,3755.0
Sunshine,6 Station Pl,4.0,h,835000.0,S,Bells,22/05/2016,12.6,3020.0,4.0,2.0,2.0,465.0,186.38297702398827,1980.0,Brimbank,-37.7905,144.836,Western Metropolitan,3755.0
Sunshine,5 Lorenz St,3.0,h,625000.0,S,Douglas,22/08/2016,12.6,3020.0,3.0,1.0,1.0,459.0,120.0,1955.0,Brimbank,-37.7813,144.8394,Western Metropolitan,3755.0
Sunshine,9 Una St,3.0,h,695000.0,S,Sweeney,22/08/2016,12.6,3020.0,3.0,1.0,1.0,616.0,117.0,1930.0,Brimbank,-37.7842,144.843,Western Metropolitan,3755.0
Sunshine,74 Benjamin St,3.0,h,794000.0,S,GL,25/02/2017,12.6,3020.0,3.0,1.0,0.0,426.0,185.97799067162535,1961.9643254573118,Brimbank,-37.793,144.8283,Western Metropolitan,3755.0
Sunshine,30 Chapman St,3.0,h,890000.0,S,Bells,25/02/2017,12.6,3020.0,3.0,1.0,1.0,668.0,178.36485323201626,1966.0560044844926,Brimbank,-37.7943,144.8319,Western Metropolitan,3755.0
Sunshine,132 Cornwall Rd,3.0,h,910000.0,PI,Douglas,25/02/2017,12.6,3020.0,3.0,2.0,2.0,653.0,650.0,1992.0,Brimbank,-37.7815,144.8423,Western Metropolitan,3755.0
Sunshine,107 Wright St,3.0,h,607000.0,S,YPA,25/02/2017,12.6,3020.0,3.0,1.0,2.0,563.0,122.0,1965.0,Brimbank,-37.7956,144.826,Western Metropolitan,3755.0
Sunshine,11 Brislington St,3.0,h,679500.0,S,Sweeney,26/07/2016,12.6,3020.0,3.0,1.0,1.0,351.0,125.0,2002.0,Brimbank,-37.7843,144.8392,Western Metropolitan,3755.0
Sunshine,3/2 Cooper St,3.0,t,500000.0,PI,Douglas,27/06/2016,12.6,3020.0,3.0,1.0,2.0,224.0,159.0,1985.0,Brimbank,-37.7863,144.8401,Western Metropolitan,3755.0
Sunshine,68 Chapman St,4.0,h,895000.0,S,Jas,27/11/2016,12.6,3020.0,4.0,2.0,3.0,430.0,144.0,1945.0,Brimbank,-37.7939,144.8283,Western Metropolitan,3755.0
Sunshine,7 Donald St,3.0,h,762500.0,S,GL,27/11/2016,12.6,3020.0,3.0,1.0,1.0,510.0,136.5111978356685,1952.7788260371656,Brimbank,-37.7903,144.8387,Western Metropolitan,3755.0
Sunshine,11 Taunton St,2.0,h,702000.0,SP,FN,27/11/2016,12.6,3020.0,2.0,1.0,0.0,611.0,129.6358008999505,1958.8685380869097,Brimbank,-37.783,144.8405,Western Metropolitan,3755.0
Sunshine,2/7 Mayo St,2.0,t,410000.0,SP,Barry,28/05/2016,12.6,3020.0,2.0,2.0,2.0,204.0,85.0,2008.0,Brimbank,-37.7982,144.82299999999995,Western Metropolitan,3755.0
Sunshine,88 Monash St,2.0,h,720000.0,S,Douglas,28/05/2016,12.6,3020.0,2.0,1.0,2.0,465.0,154.3308547308011,1968.2516573157502,Brimbank,-37.7889,144.8362,Western Metropolitan,3755.0
Sunshine,6 robinson St,3.0,h,590000.0,S,GL,28/05/2016,12.6,3020.0,3.0,2.0,1.0,286.0,153.34450835911127,1964.3396294823735,Brimbank,-37.7896,144.8369,Western Metropolitan,3755.0
Sunshine,6 Taunton St,3.0,h,635000.0,PI,Douglas,28/05/2016,12.6,3020.0,4.0,1.0,1.0,631.0,107.0,1960.0,Brimbank,-37.7836,144.8408,Western Metropolitan,3755.0
Sunshine,22 Lynch St,3.0,h,711000.0,S,Douglas,28/08/2016,12.6,3020.0,3.0,1.0,2.0,494.0,150.80487207778393,1966.950460472093,Brimbank,-37.7794,144.8347,Western Metropolitan,3755.0
Sunshine,14 Baker St,4.0,h,700000.0,PI,Douglas,30/07/2016,12.6,3020.0,4.0,1.0,5.0,650.0,169.71882346002315,1951.503880411404,Brimbank,-37.7867,144.8437,Western Metropolitan,3755.0
Sunshine,2/6 Farnsworth St,2.0,h,435000.0000000001,PI,Douglas,30/07/2016,12.6,3020.0,2.0,1.0,1.0,155.0,174.78210158471012,1940.0,Brimbank,-37.7796,144.8384,Western Metropolitan,3755.0
Sunshine,5 Jessie St,4.0,h,1001000.0,S,Jas,30/07/2016,12.6,3020.0,2.0,2.0,2.0,581.0,97.0,1959.7618271636068,Brimbank,-37.7905,144.8414,Western Metropolitan,3755.0
Sunshine,165 Morris St,3.0,h,591500.0,S,Barry,30/07/2016,12.6,3020.0,3.0,1.0,2.0,427.0,125.07916175431662,1962.5653543798257,Brimbank,-37.7925,144.8282,Western Metropolitan,3755.0
Sunshine North,23 Compton Pde,4.0,h,716000.0,S,Barry,3/09/2016,13.3,3020.0,4.0,1.0,1.0,683.0,122.92463756203537,1959.4402479989117,Brimbank,-37.7694,144.8321,Western Metropolitan,4217.0
Sunshine North,10 Gresford St,3.0,h,701000.0,S,Douglas,4/03/2017,13.3,3020.0,3.0,2.0,0.0,630.0,130.8678148347072,1953.3219999508603,Brimbank,-37.7692,144.8348,Western Metropolitan,4217.0
Sunshine North,19 Balcombe St,3.0,h,555000.0,SP,Douglas,4/06/2016,13.3,3020.0,3.0,1.0,1.0,565.0,117.396847575719,1966.4092212030707,Brimbank,-37.7781,144.8451,Western Metropolitan,4217.0
Sunshine North,100 McIntyre Rd,3.0,h,490000.0,PI,Douglas,4/06/2016,13.3,3020.0,3.0,1.0,2.0,541.0,178.14582075603946,1956.7280808140238,Brimbank,-37.7669,144.8308,Western Metropolitan,4217.0
Sunshine North,13 Wiltshire St,3.0,h,620500.0,S,Sweeney,4/06/2016,13.3,3020.0,3.0,1.0,1.0,609.0,147.27636842741006,1968.2403122191258,Brimbank,-37.7754,144.846,Western Metropolitan,4217.0
Sunshine North,13 Surman Ct,3.0,h,480000.0,PI,Douglas,6/08/2016,13.3,3020.0,3.0,1.0,2.0,546.0,99.0,1978.0,Brimbank,-37.7555,144.8295,Western Metropolitan,4217.0
Sunshine North,38 Warwick Rd,2.0,h,435000.0000000001,S,Douglas,6/08/2016,13.3,3020.0,2.0,1.0,4.0,343.0,81.0,1960.0,Brimbank,-37.7689,144.8402,Western Metropolitan,4217.0
Sunshine North,7 Charles St,3.0,h,607000.0,S,Douglas,7/05/2016,13.3,3020.0,3.0,1.0,2.0,575.0,147.91204812478142,1963.5585694775666,Brimbank,-37.7748,144.833,Western Metropolitan,4217.0
Sunshine North,97 Cumberland St,3.0,h,600000.0,S,Douglas,7/05/2016,13.3,3020.0,3.0,1.0,3.0,634.0,164.50744308672063,1972.3214548467197,Brimbank,-37.7667,144.8445,Western Metropolitan,4217.0
Sunshine North,119 Warwick Rd,2.0,h,560000.0,S,Barry,7/05/2016,13.3,3020.0,2.0,1.0,1.0,615.0,106.0,1970.0,Brimbank,-37.7683,144.8316,Western Metropolitan,4217.0
Sunshine North,25 Lodden St,4.0,h,626800.0,S,Douglas,7/11/2016,13.3,3020.0,4.0,1.0,2.0,581.0,130.0,1950.0,Brimbank,-37.7712,144.8336,Western Metropolitan,4217.0
Sunshine North,4 Garnet St,3.0,h,670000.0,S,Douglas,8/10/2016,13.3,3020.0,3.0,1.0,2.0,532.0,131.3132496943914,1961.459704819092,Brimbank,-37.7749,144.8313,Western Metropolitan,4217.0
Sunshine North,61 Meadowbank Dr,3.0,h,571500.0,S,Barry,8/10/2016,13.3,3020.0,3.0,2.0,2.0,528.0,137.0,1990.0,Brimbank,-37.758,144.8256,Western Metropolitan,4217.0
Sunshine North,2/86 Phoenix St,2.0,u,315000.0,PI,Douglas,8/10/2016,13.3,3020.0,2.0,1.0,1.0,14.0,147.41744816920428,1989.2700390834705,Brimbank,-37.7756,144.8345,Western Metropolitan,4217.0
Sunshine North,9 Gresford St,3.0,h,630000.0,PI,Douglas,10/12/2016,13.3,3020.0,3.0,1.0,4.0,625.0,180.45119582215105,1964.2717038516355,Brimbank,-37.7695,144.8347,Western Metropolitan,4217.0
Sunshine North,4 Isla St,3.0,h,685000.0,S,Barry,10/12/2016,13.3,3020.0,3.0,1.0,3.0,592.0,128.49860393236324,1959.7982562374768,Brimbank,-37.7751,144.8342,Western Metropolitan,4217.0
Sunshine North,22 Lincoln St,3.0,h,690000.0,S,hockingstuart,10/12/2016,13.3,3020.0,3.0,1.0,3.0,629.0,140.456936582262,1970.5393725077524,Brimbank,-37.774,144.8443,Western Metropolitan,4217.0
Sunshine North,49 Metherall St,5.0,h,605000.0,S,Barry,10/12/2016,13.3,3020.0,5.0,2.0,2.0,661.0,133.0,1960.0,Brimbank,-37.7651,144.8241,Western Metropolitan,4217.0
Sunshine North,6 Middlesex St,3.0,h,808000.0,S,Sweeney,10/12/2016,13.3,3020.0,3.0,1.0,2.0,692.0,142.12511239961276,1970.928405671408,Brimbank,-37.771,144.8428,Western Metropolitan,4217.0
Sunshine North,62 Northumberland Rd,3.0,h,790000.0,S,Purplebricks,11/03/2017,13.3,3020.0,3.0,1.0,2.0,568.0,145.61955745225262,1971.4223659133932,Brimbank,-37.7727,144.8417,Western Metropolitan,4217.0
Sunshine North,43 Cary St,3.0,h,600000.0,VB,Stockdale,12/11/2016,13.3,3020.0,3.0,1.0,2.0,751.0,112.0,1960.0,Brimbank,-37.7692,144.8246,Western Metropolitan,4217.0
Sunshine North,8 Hassett St,3.0,h,650000.0,SP,GL,12/11/2016,13.3,3020.0,3.0,1.0,0.0,598.0,112.0,1950.0,Brimbank,-37.7705,144.8307,Western Metropolitan,4217.0
Sunshine North,6 Prince St,4.0,h,640000.0,S,Barry,12/11/2016,13.3,3020.0,4.0,1.0,1.0,609.0,124.28563371092572,1957.3918341660421,Brimbank,-37.7661,144.8396,Western Metropolitan,4217.0
Sunshine North,18 Simpson St,4.0,h,736000.0,S,Barry,12/11/2016,13.3,3020.0,4.0,1.0,2.0,615.0,133.0,1955.0,Brimbank,-37.7675,144.8414,Western Metropolitan,4217.0
Sunshine North,121 Warwick Rd,3.0,h,605000.0,SP,Barry,12/11/2016,13.3,3020.0,3.0,1.0,1.0,617.0,124.03221925791703,1957.2528870661329,Brimbank,-37.7683,144.8314,Western Metropolitan,4217.0
Sunshine North,41 Northumberland Rd,3.0,h,650000.0,SP,Calder,14/05/2016,13.3,3020.0,3.0,1.0,1.0,611.0,111.30834014043276,1959.7521055941745,Brimbank,-37.7724,144.8413,Western Metropolitan,4217.0
Sunshine North,16 Ball St,3.0,h,725000.0,S,GL,15/10/2016,13.3,3020.0,3.0,1.0,1.0,668.0,160.23795070096926,1958.5146859706736,Brimbank,-37.7661,144.84,Western Metropolitan,4217.0
Sunshine North,93 Westmoreland Rd,2.0,h,715000.0,S,Douglas,15/10/2016,13.3,3020.0,2.0,1.0,2.0,588.0,158.92016258660033,1958.0092364607494,Brimbank,-37.7674,144.8362,Western Metropolitan,4217.0
Sunshine North,6 Gresford St,4.0,h,735000.0,S,Douglas,16/04/2016,13.3,3020.0,4.0,2.0,5.0,635.0,201.0,1975.0,Brimbank,-37.7693,144.8351,Western Metropolitan,4217.0
Sunshine North,20 Mills St,3.0,h,635800.0,SP,Douglas,16/04/2016,13.3,3020.0,3.0,1.0,1.0,602.0,123.70517574900168,1962.898757018173,Brimbank,-37.7696,144.84,Western Metropolitan,4217.0
Sunshine North,171 McIntyre Rd,3.0,h,432500.0,S,GL,16/07/2016,13.3,3020.0,3.0,1.0,1.0,581.0,182.9407681349963,1962.6049835246667,Brimbank,-37.7602,144.8316,Western Metropolitan,4217.0
Sunshine North,46 Ferndale Rd,3.0,h,621000.0,S,Douglas,17/09/2016,13.3,3020.0,3.0,1.0,1.0,619.0,116.29506992297328,1955.9350079329283,Brimbank,-37.7665,144.8358,Western Metropolitan,4217.0
Sunshine North,87 Berkshire Rd,3.0,h,580000.0,SP,Barry,18/03/2017,13.3,3020.0,3.0,1.0,1.0,0.0,109.48235202325199,1967.9412494555177,Brimbank,-37.7652,144.8376,Western Metropolitan,4217.0
Sunshine North,86 Northumberland Rd,3.0,h,680000.0,SP,Barry,18/03/2017,13.3,3020.0,3.0,1.0,2.0,553.0,105.0,1968.0242057776832,Brimbank,-37.7706,144.8422,Western Metropolitan,4217.0
Sunshine North,5 Braim St,3.0,h,700000.0,S,Barry,18/06/2016,13.3,3020.0,3.0,1.0,2.0,538.0,111.0,1975.0,Brimbank,-37.7704,144.8384,Western Metropolitan,4217.0
Sunshine North,69 Cumberland St,3.0,h,650000.0,PI,Douglas,19/11/2016,13.3,3020.0,3.0,1.0,2.0,476.0,176.77120099232602,1960.0382467567401,Brimbank,-37.769,144.8441,Western Metropolitan,4217.0
Sunshine North,88 Westmoreland Rd,2.0,h,1190000.0,S,YPA,19/11/2016,13.3,3020.0,2.0,1.0,6.0,968.0,141.0,1950.0,Brimbank,-37.7698,144.8362,Western Metropolitan,4217.0
Sunshine North,35 Furlong Rd,3.0,h,591000.0,S,First,22/05/2016,13.3,3020.0,3.0,1.0,2.0,673.0,673.0,1970.0,Brimbank,-37.7623,144.8272,Western Metropolitan,4217.0
Sunshine North,6 Rosewall St,3.0,h,665000.0,S,Stockdale,22/05/2016,13.3,3020.0,3.0,1.0,2.0,707.0,101.0,1940.0,Brimbank,-37.7676,144.8339,Western Metropolitan,4217.0
Sunshine North,49 Northumberland Rd,3.0,h,710000.0,S,GL,22/08/2016,13.3,3020.0,3.0,1.0,1.0,610.0,132.8847505896574,1963.5874824676027,Brimbank,-37.7719,144.8414,Western Metropolitan,4217.0
Sunshine North,5 Charles St,4.0,h,705000.0,S,Douglas,25/02/2017,13.3,3020.0,4.0,2.0,1.0,570.0,189.62038593628608,1965.2785645724437,Brimbank,-37.7749,144.8329,Western Metropolitan,4217.0
Sunshine North,6 Sproul St,3.0,h,520000.0,S,Barry,25/02/2017,13.3,3020.0,3.0,1.0,1.0,535.0,179.2222416729971,1968.2427748827483,Brimbank,-37.757,144.8313,Western Metropolitan,4217.0
Sunshine North,4a Downing St,3.0,h,620000.0,SP,Douglas,26/07/2016,13.3,3020.0,3.0,3.0,2.0,221.0,155.0,2011.0,Brimbank,-37.7708,144.8401,Western Metropolitan,4217.0
Sunshine North,114 Warwick Rd,3.0,h,503000.0,S,Douglas,27/06/2016,13.3,3020.0,3.0,1.0,1.0,251.0,90.0,1945.0,Brimbank,-37.7682,144.8335,Western Metropolitan,4217.0
Sunshine North,17 Taniyha Pl,5.0,h,1000000.0,S,Douglas,28/05/2016,13.3,3020.0,4.0,2.0,1.0,786.0,295.0,1999.0,Brimbank,-37.7743,144.8425,Western Metropolitan,4217.0
Sunshine North,94 Northumberland Rd,3.0,h,650000.0,VB,GL,28/08/2016,13.3,3020.0,3.0,1.0,1.0,556.0,152.4752744391893,1969.1730883806515,Brimbank,-37.7699,144.8422,Western Metropolitan,4217.0
Sunshine North,26 Westmoreland Rd,3.0,h,871000.0,S,Douglas,28/08/2016,13.3,3020.0,3.0,1.0,2.0,694.0,147.78937334304987,1967.2754446525519,Brimbank,-37.7741,144.8354,Western Metropolitan,4217.0
Sunshine West,73 Talintyre Rd,3.0,h,496000.0,S,Barry,3/09/2016,13.5,3020.0,3.0,1.0,2.0,780.0,128.4136523323423,1969.54702903865,Brimbank,-37.8004,144.8105,Western Metropolitan,6763.0
Sunshine West,9 Dalpura Dr,3.0,h,488000.0,S,Barry,3/12/2016,13.5,3020.0,3.0,1.0,2.0,538.0,128.83010545336919,1964.1547342466858,Brimbank,-37.7952,144.8126,Western Metropolitan,6763.0
Sunshine West,147 Hilma St,3.0,h,560000.0,S,Barry,3/12/2016,13.5,3020.0,3.0,1.0,3.0,582.0,115.0,1970.0,Brimbank,-37.7906,144.7929,Western Metropolitan,6763.0
Sunshine West,66 Nicholson Pde,3.0,h,615000.0,S,Melbourne,3/12/2016,13.5,3020.0,3.0,2.0,6.0,667.0,152.0,1975.0,Brimbank,-37.7969,144.8086,Western Metropolitan,6763.0
Sunshine West,87 Nicholson Pde,3.0,t,450000.0,SP,Douglas,4/06/2016,13.5,3020.0,3.0,3.0,1.0,344.0,178.0,2004.0,Brimbank,-37.7967,144.8083,Western Metropolitan,6763.0
Sunshine West,3 Iluka Ct,3.0,h,581000.0,SP,Jas,7/05/2016,13.5,3020.0,3.0,1.0,4.0,656.0,141.653340695604,1970.0,Brimbank,-37.7939,144.8091,Western Metropolitan,6763.0
Sunshine West,64 Bardsley St,4.0,h,625000.0,S,Bells,7/11/2016,13.5,3020.0,4.0,2.0,2.0,611.0,141.60528138710566,1960.0,Brimbank,-37.7917,144.8196,Western Metropolitan,6763.0
Sunshine West,26 Bell St,4.0,h,645400.0,S,Barry,7/11/2016,13.5,3020.0,4.0,2.0,3.0,765.0,135.74468009357432,1964.779068848095,Brimbank,-37.786,144.815,Western Metropolitan,6763.0
Sunshine West,11 Links St,3.0,h,680000.0,S,Douglas,7/11/2016,13.5,3020.0,3.0,1.0,2.0,726.0,144.0,1966.0,Brimbank,-37.7905,144.8073,Western Metropolitan,6763.0
Sunshine West,30 Hall St,3.0,h,620000.0,S,Bells,8/10/2016,13.5,3020.0,3.0,1.0,4.0,699.0,125.0,1960.0,Brimbank,-37.7905,144.8033,Western Metropolitan,6763.0
Sunshine West,2/10 Carter St,3.0,u,545000.0,S,Barry,10/12/2016,13.5,3020.0,3.0,2.0,1.0,240.0,131.0,2011.0,Brimbank,-37.7891,144.8152,Western Metropolitan,6763.0
Sunshine West,4 Clematis Pl,5.0,h,621000.0,SP,Barry,10/12/2016,13.5,3020.0,5.0,2.0,2.0,596.0,176.0,1997.0,Brimbank,-37.7981,144.7936,Western Metropolitan,6763.0
Sunshine West,5 Kenney St,3.0,h,515000.0,S,Barry,10/12/2016,13.5,3020.0,3.0,1.0,1.0,620.0,106.0,1977.3589242487283,Brimbank,-37.7968,144.8142,Western Metropolitan,6763.0
Sunshine West,268 Wright St,4.0,h,601000.0,S,Barry,11/03/2017,13.5,3020.0,4.0,1.0,4.0,520.0,130.17184914973396,1963.1034234952385,Brimbank,-37.7942,144.8112,Western Metropolitan,6763.0
Sunshine West,27 Davey St,3.0,h,687000.0,S,Sweeney,12/11/2016,13.5,3020.0,3.0,1.0,1.0,695.0,102.0,1950.0,Brimbank,-37.7853,144.8114,Western Metropolitan,6763.0
Sunshine West,104 Hall St,3.0,h,668000.0,S,Barry,12/11/2016,13.5,3020.0,3.0,1.0,2.0,697.0,137.72743153586984,1970.0,Brimbank,-37.7897,144.7964,Western Metropolitan,6763.0
Sunshine West,14 Myers St,3.0,h,485000.0,S,hockingstuart,12/11/2016,13.5,3020.0,3.0,4.0,2.0,482.0,166.0,1955.0,Brimbank,-37.7904,144.8133,Western Metropolitan,6763.0
Sunshine West,64 Links St,4.0,h,510000.0,SP,Barry,13/08/2016,13.5,3020.0,4.0,1.0,1.0,672.0,151.0,1970.0,Brimbank,-37.7871,144.8083,Western Metropolitan,6763.0
Sunshine West,273 Glengala Rd,3.0,h,665000.0,S,Bells,14/05/2016,13.5,3020.0,3.0,3.0,2.0,699.0,127.07239476854298,1967.3125311439608,Brimbank,-37.7872,144.7975,Western Metropolitan,6763.0
Sunshine West,16 Mapledene Ct,3.0,h,500000.0,SP,Barry,14/05/2016,13.5,3020.0,3.0,1.0,1.0,541.0,133.0,1970.0,Brimbank,-37.7928,144.804,Western Metropolitan,6763.0
Sunshine West,54 Hilma St,3.0,h,825000.0,S,Barry,15/10/2016,13.5,3020.0,3.0,1.0,0.0,792.0,165.15410968697242,1962.4727764034556,Brimbank,-37.7913,144.80200000000005,Western Metropolitan,6763.0
Sunshine West,17 Fern St,3.0,h,480000.0,PI,Barry,16/04/2016,13.5,3020.0,3.0,1.0,2.0,696.0,148.0,1960.0,Brimbank,-37.7836,144.7988,Western Metropolitan,6763.0
Sunshine West,20 Norton St,3.0,h,544500.0,S,Melbourne,16/04/2016,13.5,3020.0,4.0,2.0,2.0,696.0,140.14301661653994,1962.9042121216103,Brimbank,-37.7841,144.8052,Western Metropolitan,6763.0
